study;study_data;treatment;year;location;state;data_plantio;cultivar;AI;fungicide;fungicide_code;dose_ai;dose_pc;group;n_spray;timing;type_spray;aacpf;check_aacpf;letter_aacpf;cv_aacpf;sev_r6;check_sev_r6;mean_sev;letter_sev_r6;cv_sev_r6;yield_kg;check_yield_kg;mean_yield;letter_yield_kg;cv_yield_kg;yield_sc;check_yield_sc;letter_yield_sc;cv_yield_sc;author;file_name;manc;V_sev;V_yield;L.var_yield;L.var_sev;D;var_D;yi;vi;id;yi_sev;vi_sev;yi2;vi2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;59;1;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;AACHECK;CHECK; -; -; -; -; -; -; -;3120.12;3120.12;G;8.07;100;100;45.83333333;G;9.26;2917.2;2917.2;4001.05;C;5.99;48.62;48.62;C;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;CHECK;18.01295069;57438.30324;0.001687366;0.000450324;0;14359.57581;7.978379531;0.001687366;170;4.605170186;0.000450324;2917.2;14359.57581
36;59;3;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;4;Reprodutivo;Sequencial;416.25;3120.12;C;8.07;45;100;45.83333333;D;9.26;4098;2917.2;4001.05;A;5.99;68.3;48.62;A;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;without;18.01295069;57438.30324;0.000855062;0.002223821;1180.8;14359.57581;8.318254329;0.000855062;171;3.80666249;0.002223821;4098;14359.57581
36;59;4;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;4;Reprodutivo;Sequencial;316;3120.12;B;8.07;32.5;100;45.83333333;B;9.26;4261.8;2917.2;4001.05;A;5.99;71.03;48.62;A;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;with;18.01295069;57438.30324;0.000790598;0.00426342;1344.6;14359.57581;8.357446885;0.000790598;172;3.481240089;0.00426342;4261.8;14359.57581
36;59;5;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;4;Reprodutivo;Sequencial;645;3120.12;E;8.07;55;100;45.83333333;E;9.26;3683.4;2917.2;4001.05;B;5.99;61.39;48.62;B;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;without;18.01295069;57438.30324;0.001058385;0.001488674;766.2;14359.57581;8.211591518;0.001058385;173;4.007333185;0.001488674;3683.4;14359.57581
36;59;6;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;4;Reprodutivo;Sequencial;541.25;3120.12;D;8.07;35;100;45.83333333;C;9.26;4152.6;2917.2;4001.05;A;5.99;69.21;48.62;A;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;with;18.01295069;57438.30324;0.000832725;0.003676112;1235.4;14359.57581;8.331489923;0.000832725;174;3.555348061;0.003676112;4152.6;14359.57581
36;59;7;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;AZOX + BENZ;ELATUS;NA;60+30 ;200;ESTROBILURINA+CARBOXAMIDA;4;Reprodutivo;Sequencial;178.56;3120.12;A;8.07;17.5;100;45.83333333;A;9.26;4387.8;2917.2;4001.05;A;5.99;73.13;48.62;A;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;without;18.01295069;57438.30324;0.000745844;0.01470445;1470.6;14359.57581;8.386583242;0.000745844;175;2.862200881;0.01470445;4387.8;14359.57581
36;59;8;2013/14;DIAMANTINO;MT;25/10/2013;TMG 4185;AZOX + BENZ + MANC;ELATUS+UNIZEB GOLD;NA;60+30+1125;200+1500;ESTROBILURINA+CARBOXAMIDA+DITIOCARBAMATO;4;Reprodutivo;Sequencial;143.87;3120.12;A;8.07;13.75;100;45.83333333;A;9.26;4443.6;2917.2;4001.05;A;5.99;74.06;48.62;A;5.99;PAULO ASSUNÇÃO;Relatório Técnico - UPL PA CONSULTORIA;with;18.01295069;57438.30324;0.00072723;0.023818778;1526.4;14359.57581;8.399220138;0.00072723;176;2.621038824;0.023818778;4443.6;14359.57581
39;67;1;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;AACHECK;CHECK; -; -; -; -; -; -; -;NA;NA;NA;NA;70;70;7.053076923;A;24.86;3152.4;3152.4;4371;C;7.56;52.54;52.54;C;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;CHECK;3.074393756;109195.6163;0.002747025;0.000156857;0;27298.90409;8.055919346;0.002747025;177;4.248495242;0.000156857;3152.4;27298.90409
39;67;2;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;NA;NA;NA;NA;0.31;70;7.053076923;D;24.86;4696.8;3152.4;4371;AB;7.56;78.28;52.54;AB;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;without;3.074393756;109195.6163;0.001237488;7.997902592;1544.4;27298.90409;8.454636705;0.001237488;178;-1.171182982;7.997902592;4696.8;27298.90409
39;67;3;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;0.24;70;7.053076923;D;24.86;4570.8;3152.4;4371;AB;7.56;76.18;52.54;AB;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;with;3.074393756;109195.6163;0.001306655;13.3437229;1418.4;27298.90409;8.427443523;0.001306655;179;-1.427116356;13.3437229;4570.8;27298.90409
39;67;4;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.14;70;7.053076923;CD;24.86;4164.6;3152.4;4371;B;7.56;69.41;52.54;B;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;without;3.074393756;109195.6163;0.001573978;0.591411541;1012.2;27298.90409;8.334375512;0.001573978;180;0.131028262;0.591411541;4164.6;27298.90409
39;67;5;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;0.61;70;7.053076923;CD;24.86;4272.6;3152.4;4371;B;7.56;71.21;52.54;B;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;with;3.074393756;109195.6163;0.001495412;2.065569576;1120.2;27298.90409;8.35997782;0.001495412;181;-0.494296322;2.065569576;4272.6;27298.90409
39;67;6;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1;70;7.053076923;CD;24.86;4608.6;3152.4;4371;AB;7.56;76.81;52.54;AB;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;without;3.074393756;109195.6163;0.001285308;0.768598439;1456.2;27298.90409;8.435679402;0.001285308;182;0;0.768598439;4608.6;27298.90409
39;67;7;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;0.62;70;7.053076923;CD;24.86;4646.4;3152.4;4371;AB;7.56;77.44;52.54;AB;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;with;3.074393756;109195.6163;0.00126448;1.999475648;1494;27298.90409;8.443848005;0.00126448;183;-0.478035801;1.999475648;4646.4;27298.90409
39;67;8;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;10.79;70;7.053076923;B;24.86;4095.6;3152.4;4371;B;7.56;68.26;52.54;B;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;without;3.074393756;109195.6163;0.001627459;0.006601713;943.2;27298.90409;8.317668506;0.001627459;184;2.378619779;0.006601713;4095.6;27298.90409
39;67;9;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;3.48;70;7.053076923;C ;24.86;4348.2;3152.4;4371;AB;7.56;72.47;52.54;AB;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;with;3.074393756;109195.6163;0.001443864;0.063465983;1195.8;27298.90409;8.377517245;0.001443864;185;1.247032294;0.063465983;4348.2;27298.90409
39;67;10;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.82;70;7.053076923;CD;24.86;3982.2;3152.4;4371;B;7.56;66.37;52.54;B;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;without;3.074393756;109195.6163;0.001721468;0.232036722;829.8;27298.90409;8.289589709;0.001721468;186;0.598836501;0.232036722;3982.2;27298.90409
39;67;11;2013/14;PONTA GROSSA;PR;02/12/2013;NA 5909 RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;1.2;70;7.053076923;CD;24.86;4443;3152.4;4371;AB;7.56;74.05;52.54;AB;7.56;DAVID;David Jaccoud - Unizeb Gold - Soja - Oídio e Ferrugem;with;3.074393756;109195.6163;0.001382906;0.533748916;1290.6;27298.90409;8.399085103;0.001382906;187;0.182321557;0.533748916;4443;27298.90409
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;70;1;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;AACHECK;CHECK; -; -; -; -; -; -; -;NA;NA;NA;NA;37.3;37.3;11.95;A;6.45;3006.6;3006.6;3749.542857;C;7.57;50.11;50.11;C;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;CHECK;0.594094101;80565.36943;0.002228112;0.000106752;0;20141.34236;8.008565151;0.002228112;199;3.618993327;0.000106752;3006.6;20141.34236
42;70;2;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;7.9;37.3;11.95;D;6.45;3562.2;3006.6;3749.542857;B;7.57;59.37;50.11;B;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;without;0.594094101;80565.36943;0.001587274;0.002379803;555.6;20141.34236;8.178133611;0.001587274;200;2.066862759;0.002379803;3562.2;20141.34236
42;70;3;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;7.7;37.3;11.95;D;6.45;3952.2;3006.6;3749.542857;A;7.57;65.87;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;with;0.594094101;80565.36943;0.001289468;0.002505035;945.6;20141.34236;8.282027665;0.001289468;201;2.041220329;0.002505035;3952.2;20141.34236
42;70;4;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;11.7;37.3;11.95;C;6.45;3484.8;3006.6;3749.542857;B;7.57;58.08;50.11;B;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;without;0.594094101;80565.36943;0.001658566;0.001084984;478.2;20141.34236;8.156165933;0.001658566;202;2.459588842;0.001084984;3484.8;20141.34236
42;70;5;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;3.8;37.3;11.95;E;6.45;3916.2;3006.6;3749.542857;A;7.57;65.27;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;with;0.594094101;80565.36943;0.001313284;0.010285563;909.6;20141.34236;8.272877075;0.001313284;203;1.335001067;0.010285563;3916.2;20141.34236
42;70;6;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;18;37.3;11.95;A;6.45;3633.6;3006.6;3749.542857;B;7.57;60.56;50.11;B;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;without;0.594094101;80565.36943;0.001525507;0.000458406;627;20141.34236;8.197979171;0.001525507;204;2.890371758;0.000458406;3633.6;20141.34236
42;70;7;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;10.7;37.3;11.95;C;6.45;3975;3006.6;3749.542857;A;7.57;66.25;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;with;0.594094101;80565.36943;0.001274718;0.001297262;968.4;20141.34236;8.287780027;0.001274718;205;2.370243741;0.001297262;3975;20141.34236
42;70;8;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;22.2;37.3;11.95;A;6.45;3679.2;3006.6;3749.542857;B;7.57;61.32;50.11;B;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;without;0.594094101;80565.36943;0.001487927;0.000301363;672.6;20141.34236;8.210450616;0.001487927;206;3.100092289;0.000301363;3679.2;20141.34236
42;70;9;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;9.3;37.3;11.95;C;6.45;4109.4;3006.6;3749.542857;A;7.57;68.49;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;with;0.594094101;80565.36943;0.001192701;0.001717233;1102.8;20141.34236;8.321032311;0.001192701;207;2.2300144;0.001717233;4109.4;20141.34236
42;70;10;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Vegetativo;Sequencial;NA;NA;NA;NA;13.3;37.3;11.95;C;6.45;4148.4;3006.6;3749.542857;A;7.57;69.14;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;without;0.594094101;80565.36943;0.001170381;0.000839638;1141.8;20141.34236;8.330477997;0.001170381;208;2.587764035;0.000839638;4148.4;20141.34236
42;70;11;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Vegetativo;Sequencial;NA;NA;NA;NA;7.8;37.3;11.95;D;6.45;4127.4;3006.6;3749.542857;A;7.57;68.79;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;with;0.594094101;80565.36943;0.001182321;0.002441215;1120.8;20141.34236;8.325402948;0.001182321;209;2.054123734;0.002441215;4127.4;20141.34236
42;70;12;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + TEBU;HOROS;NA;60+100 ;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;5.8;37.3;11.95;E;6.45;4125;3006.6;3749.542857;A;7.57;68.75;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;without;0.594094101;80565.36943;0.001183697;0.004415087;1118.4;20141.34236;8.324821299;0.001183697;210;1.757857918;0.004415087;4125;20141.34236
42;70;13;2012/13;PASSO FUNDO;RS;29/11/2012;SYN 1158 RR;PICO + TEBU + MANC;HOROS+UNIZEB GOLD;NA;60+100+1125;500+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;4.7;37.3;11.95;E;6.45;3910.2;3006.6;3749.542857;A;7.57;65.17;50.11;A;7.57;FORCELINI;UFP - Unizeb Gold - Soja - Doenças da Soja;with;0.594094101;80565.36943;0.001317318;0.006723564;903.6;20141.34236;8.271343803;0.001317318;211;1.547562509;0.006723564;3910.2;20141.34236
43;71;1;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;AACHECK;CHECK; -; -; -; -; -; -; -;NA;NA;NA;NA;70.5;70.5;29.5;A;7.8;2785.9;2785.9;3696.336364;F;5;46.43166667;46.43166667;F;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;CHECK;5.294601;34157.25628;0.001100251;0.000266315;0;8539.314071;7.93232626;0.001100251;212;4.25561271;0.000266315;2785.9;8539.314071
43;71;2;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;NA;NA;NA;NA;19;70.5;29.5;E;7.8;4207.8;2785.9;3696.336364;B;5;70.13;46.43166667;B;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;without;5.294601;34157.25628;0.000482295;0.003666621;1421.9;8539.314071;8.344695225;0.000482295;213;2.944438979;0.003666621;4207.8;8539.314071
43;71;3;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;14;70.5;29.5;F;7.8;4417.2;2785.9;3696.336364;A;5;73.62;46.43166667;A;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;with;5.294601;34157.25628;0.000437652;0.006753318;1631.3;8539.314071;8.39326129;0.000437652;214;2.63905733;0.006753318;4417.2;8539.314071
43;71;4;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;PICO + CIPR;APROACH PRIMA;NA;60+24 ;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;35;70.5;29.5;C;7.8;3499.2;2785.9;3696.336364;D;5;58.32;46.43166667;D;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;without;5.294601;34157.25628;0.000697406;0.001080531;713.3;8539.314071;8.16028965;0.000697406;215;3.555348061;0.001080531;3499.2;8539.314071
43;71;5;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;PICO + CIPR + MANC;APROACH PRIMA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+ DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;18.5;70.5;29.5;E;7.8;3921;2785.9;3696.336364;C;5;65.35;46.43166667;C;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;with;5.294601;34157.25628;0.00055543;0.003867495;1135.1;8539.314071;8.274102002;0.00055543;216;2.917770732;0.003867495;3921;8539.314071
43;71;6;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;PIRA + EPOX;OPERA;NA;66.5+25;500;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;45;70.5;29.5;B;7.8;2894.4;2785.9;3696.336364;F;5;48.24;46.43166667;F;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;without;5.294601;34157.25628;0.001019309;0.000653654;108.5;8539.314071;7.970533115;0.001019309;217;3.80666249;0.000653654;2894.4;8539.314071
43;71;7;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;PIRA + EPOX + MANC;OPERA+UNIZEB GOLD;NA;66.5+25+1125;500+1500 ;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;26;70.5;29.5;D;7.8;3453.6;2785.9;3696.336364;D;5;57.56;46.43166667;D;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;with;5.294601;34157.25628;0.000715944;0.001958063;667.7;8539.314071;8.147172444;0.000715944;218;3.258096538;0.001958063;3453.6;8539.314071
43;71;8;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;AZOX + CIPR;PRIORI XTRA;NA;60+24;300;ESTROBILURINA+TRIAZOL;3;Reprodutivo;Sequencial;NA;NA;NA;NA;40.5;70.5;29.5;B;7.8;3159;2785.9;3696.336364;E;5;52.65;46.43166667;E;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;without;5.294601;34157.25628;0.000855704;0.000806981;373.1;8539.314071;8.058010801;0.000855704;219;3.701301974;0.000806981;3159;8539.314071
43;71;9;2013/14;PASSO FUNDO;RS;26/11/2013;SYN 1157 RR;AZOX + CIPR + MANC;PRIORI XTRA+UNIZEB GOLD;NA;60+24+1125;300+1500;ESTROBILURINA+TRIAZOL+DITIOCARBAMATO;3;Reprodutivo;Sequencial;NA;NA;NA;NA;20;70.5;29.5;D;7.8;3609.6;2785.9;3696.336364;D;5;60.16;46.43166667;D;5;FORCELINI;UFP - Unizeb Gold - Soja - Doenças foliares da Soja.;with;5.294601;34157.25628;0.000655398;0.003309126;823.7;8539.314071;8.191352242;0.000655398;220;2.995732274;0.003309126;3609.6;8539.314071
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;72;1;2013/14;MARACAJU;MS;18/10/2013;BMX POTENCIA RR;AACHECK;CHECK; -; -; -; -; -; -; -;186.9;186.9;A;31.14;11.9;11.9;4.118181818;A;27.94;3234;3234;3710.181818;A;8.66;53.9;53.9;A;8.66;GRIGOLLI;Fundação MS - Unizeb Gold - Soja - Ferrugem;CHECK;1.323926384;103234.8116;0.002467665;0.002337276;0;25808.70291;8.08147504;0.002467665;223;2.4765384;0.002337276;3234;25808.70291
44;72;2;2013/14;MARACAJU;MS;18/10/2013;BMX POTENCIA RR;TFLX + PROT;FOX;NA;60+70 ;400;ESTROBILURINA+TRIAZOLTILIONA;3;Reprodutivo;Sequencial;56;186.9;A;31.14;5;11.9;4.118181818;A;27.94;3792;3234;3710.181818;A;8.66;63.2;53.9;A;8.66;GRIGOLLI;Fundação MS - Unizeb Gold - Soja - Ferrugem;without;1.323926384;103234.8116;0.001794856;0.013239264;558;25808.70291;8.240648863;0.001794856;224;1.609437912;0.013239264;3792;25808.70291
44;72;3;2013/14;MARACAJU;MS;18/10/2013;BMX POTENCIA RR;TFLX + PROT + MANC;FOX+UNIZEB GOLD;NA;60+70+1125;400+1500;ESTROBILURINA+TRIAZOLTILIONA+DITICARBAMATO;3;Reprodutivo;Sequencial;16.5;186.9;B;31.14;2.2;11.9;4.118181818;B;27.94;3762;3234;3710.181818;A;8.66;62.7;53.9;A;8.66;GRIGOLLI;Fundação MS - Unizeb Gold - Soja - Ferrugem;with;1.323926384;103234.8116;0.001823596;0.068384627;528;25808.70291;8.23270601;0.001823596;225;0.78845736;0.068384627;3762;25808.70291
